date,l_ipn,f
2006-08-16,4,91
2006-08-16,4,6
2006-08-16,4,9
2006-08-16,4,1
2006-08-16,4,46
2006-08-16,4,156
2006-08-16,4,2
2006-08-16,4,2
2006-08-16,4,2
2006-08-16,4,87
2006-08-16,4,37
2006-08-16,4,3
2006-08-16,4,83
2006-08-16,4,117
2006-08-16,5,2
2006-08-16,5,5
2006-08-16,5,6
2006-08-16,5,2
2006-08-16,5,1
2006-08-16,5,1
2006-08-16,5,11
2006-08-16,5,2
2006-08-16,5,2
2006-08-16,5,3
2006-08-16,5,2
2006-08-16,5,9
2006-08-16,5,5
2006-08-16,5,3
2006-08-16,5,1
2006-08-16,5,3
2006-08-16,5,4
2006-08-16,5,2
2006-08-16,5,1
2006-08-16,5,2
2006-08-16,6,2
2006-08-16,6,4
2006-08-16,6,2
2006-08-16,6,1
2006-08-16,6,2
2006-08-16,6,20
2006-08-16,6,2
2006-08-16,6,1
2006-08-16,6,2
2006-08-16,6,3
2006-08-16,6,2
2006-08-16,6,2
2006-08-16,6,1
2006-08-16,6,4
2006-08-16,6,1
2006-08-16,6,1
2006-08-16,6,4
2006-08-16,7,3
2006-08-16,7,1
2006-08-16,7,1
2006-08-16,7,14
2006-08-16,7,2
2006-08-16,7,36
2006-08-16,7,10
2006-08-16,7,1
2006-08-16,7,1
2006-08-16,7,3
2006-08-16,7,2
2006-08-16,7,8
2006-08-16,7,1
2006-08-16,7,2
2006-08-16,7,4
2006-08-16,7,1
2006-08-16,7,1
2006-08-16,7,1
2006-08-16,7,1
2006-08-16,7,12
2006-08-16,7,83
2006-08-16,7,51
2006-08-16,7,66
2006-08-16,7,2
2006-08-16,7,2
2006-08-16,7,4
2006-08-16,7,28
2006-08-16,7,6
2006-08-16,7,1
2006-08-16,7,4
2006-08-16,7,5
2006-08-16,7,19
2006-08-16,7,3
2006-08-16,7,2
2006-08-16,7,11
2006-08-16,7,16
2006-08-16,8,3
2006-08-16,8,1
2006-08-16,8,1
2006-08-16,8,1
2006-08-16,8,2
2006-08-16,8,4
2006-08-16,8,1
2006-08-16,8,1
2006-08-16,9,55
2006-08-16,9,499
2006-08-16,9,2
2006-08-16,9,17
2006-08-16,9,1
2006-08-16,9,1
2006-08-16,9,2
2006-08-16,9,378
2006-08-16,9,7
2006-08-16,9,2
2006-08-16,9,5
2006-08-16,9,3
2006-08-16,9,1
2006-08-16,9,19
2006-08-16,9,13
2006-08-16,9,16
2006-08-16,9,541
2006-08-16,9,19
2006-08-16,9,45
2006-08-16,9,177
2006-08-16,9,1
2006-08-16,9,59
2006-08-16,9,2
2006-08-16,9,2
2006-08-16,9,1
2006-08-16,9,7
2006-08-16,9,24
2006-08-16,9,6
2006-08-16,9,5
2006-08-16,9,4
2006-08-16,9,1
2006-08-16,9,125
2006-08-16,9,10
2006-08-16,9,8
2006-08-16,9,5
2006-08-16,9,259
2006-08-16,9,2
2006-08-17,0,1
2006-08-17,0,1
2006-08-17,0,1
2006-08-17,0,3
2006-08-17,0,1
2006-08-17,0,23
2006-08-17,0,8
2006-08-17,0,2
2006-08-17,0,1
2006-08-17,0,2
2006-08-17,0,1
2006-08-17,0,1
2006-08-17,0,1
2006-08-17,0,1
2006-08-17,0,1
2006-08-17,0,1
2006-08-17,0,1
2006-08-17,0,1
2006-08-17,0,2
2006-08-17,0,1
2006-08-17,0,1
2006-08-17,0,2
2006-08-17,0,1
2006-08-17,0,1
2006-08-17,0,169
2006-08-17,0,1
2006-08-17,0,1
2006-08-17,0,2832
2006-08-17,0,2
2006-08-17,0,34
2006-08-17,0,1
2006-08-17,0,1
2006-08-17,0,1
2006-08-17,0,1
2006-08-17,0,2
2006-08-17,0,1
2006-08-17,0,1
2006-08-17,0,1
2006-08-17,0,2
2006-08-17,0,1
2006-08-17,0,2
2006-08-17,0,1
2006-08-17,0,1
2006-08-17,0,13
2006-08-17,0,4358
2006-08-17,0,2
2006-08-17,0,1
2006-08-17,1,2
2006-08-17,1,4
2006-08-17,1,4708
2006-08-17,1,24
2006-08-17,1,6
2006-08-17,1,8
2006-08-17,1,1
2006-08-17,1,1
2006-08-17,1,1
2006-08-17,1,2
2006-08-17,1,2
2006-08-17,1,1
2006-08-17,1,1
2006-08-17,1,1
2006-08-17,1,169
2006-08-17,1,1
2006-08-17,1,1
2006-08-17,1,2
2006-08-17,1,5
2006-08-17,1,2
2006-08-17,1,18
2006-08-17,1,2
2006-08-17,1,16
2006-08-17,1,4212
2006-08-17,2,51
2006-08-17,2,46
2006-08-17,2,98
2006-08-17,2,3
2006-08-17,2,1
2006-08-17,2,93
2006-08-17,2,159
2006-08-17,2,3
2006-08-17,2,381
2006-08-17,2,13
2006-08-17,2,96
2006-08-17,2,1
2006-08-17,2,169
2006-08-17,2,15
2006-08-17,2,236
2006-08-17,2,1
2006-08-17,2,24
2006-08-17,2,523
2006-08-17,2,8
2006-08-17,2,4
2006-08-17,2,4099
2006-08-17,2,12
2006-08-17,2,16
2006-08-17,2,7
2006-08-17,2,3
2006-08-17,3,1
2006-08-17,3,5
2006-08-17,3,2
2006-08-17,3,1
2006-08-17,3,1
2006-08-17,3,1
2006-08-17,3,1
2006-08-17,3,1
2006-08-17,3,1
2006-08-17,4,1
2006-08-17,4,14
2006-08-17,4,169
2006-08-17,4,2
2006-08-17,4,15
2006-08-17,4,2824
2006-08-17,4,2
2006-08-17,4,2
2006-08-17,4,86
2006-08-17,4,1
2006-08-17,4,14
2006-08-17,4,3
2006-08-17,4,85
2006-08-17,4,4375
2006-08-17,5,1
2006-08-17,5,3
2006-08-17,5,2
2006-08-17,5,11
2006-08-17,5,1
2006-08-17,5,2
2006-08-17,5,6
2006-08-17,5,4
2006-08-17,5,1
2006-08-17,5,2
2006-08-17,5,1
2006-08-17,5,3
2006-08-17,5,1
2006-08-17,6,5
2006-08-17,6,5
2006-08-17,6,1
2006-08-17,6,2
2006-08-17,6,1
2006-08-17,6,2
2006-08-17,6,1
2006-08-17,7,3
2006-08-17,7,2
2006-08-17,7,1
2006-08-17,7,4
2006-08-17,7,2
2006-08-17,7,5
2006-08-17,7,13
2006-08-17,7,28
2006-08-17,7,48
2006-08-17,7,9
2006-08-17,7,12
2006-08-17,7,11
2006-08-17,8,2
2006-08-17,8,210
2006-08-17,8,1
2006-08-17,8,4
2006-08-17,8,2
2006-08-17,8,4
2006-08-17,9,1
2006-08-17,9,30
2006-08-17,9,2
2006-08-17,9,2
2006-08-17,9,6
2006-08-17,9,4
2006-08-17,9,35
2006-08-17,9,2
2006-08-17,9,2
2006-08-17,9,4
2006-08-17,9,2
2006-08-17,9,4
2006-08-17,9,31
2006-08-17,9,1
2006-08-17,9,2
2006-08-17,9,37
2006-08-17,9,28
2006-08-17,9,6
2006-08-17,9,7
2006-08-17,9,9
2006-08-17,9,38
2006-08-17,9,11
2006-08-17,9,8
2006-08-17,9,3
2006-08-17,9,6
2006-08-18,0,1
2006-08-18,0,1
2006-08-18,0,1
2006-08-18,0,1
2006-08-18,0,24
2006-08-18,0,5
2006-08-18,0,1
2006-08-18,0,3
2006-08-18,0,1
2006-08-18,0,2
2006-08-18,0,1
2006-08-18,0,1
2006-08-18,0,1
2006-08-18,0,1
2006-08-18,0,2
2006-08-18,0,1
2006-08-18,0,1
2006-08-18,0,2
2006-08-18,0,252
2006-08-18,0,2
2006-08-18,0,2
2006-08-18,0,55
2006-08-18,0,1
2006-08-18,0,46
2006-08-18,0,1
2006-08-18,0,1
2006-08-18,0,1
2006-08-18,0,1
2006-08-18,0,1
2006-08-18,0,1
2006-08-18,0,1
2006-08-18,0,2
2006-08-18,0,1
2006-08-18,0,1
2006-08-18,0,3
2006-08-18,0,2
2006-08-18,1,1
2006-08-18,1,4
2006-08-18,1,4718
2006-08-18,1,19
2006-08-18,1,5
2006-08-18,1,3
2006-08-18,1,4
2006-08-18,1,1
2006-08-18,1,3
2006-08-18,1,4
2006-08-18,1,1
2006-08-18,1,2
2006-08-18,1,1
2006-08-18,1,1
2006-08-18,1,1
2006-08-18,1,1
2006-08-18,1,2
2006-08-18,1,1
2006-08-18,1,1
2006-08-18,1,1
2006-08-18,1,86
2006-08-18,1,1
2006-08-18,1,2
2006-08-18,1,1
2006-08-18,1,24
2006-08-18,1,8
2006-08-18,1,2
2006-08-18,1,2
2006-08-18,1,1
2006-08-18,1,1
2006-08-18,1,1
2006-08-18,1,2
2006-08-18,1,12
2006-08-18,1,2
2006-08-18,1,2
2006-08-18,2,75
2006-08-18,2,1
2006-08-18,2,16
2006-08-18,2,92
2006-08-18,2,6
2006-08-18,2,16
2006-08-18,2,12
2006-08-18,2,64
2006-08-18,2,12
2006-08-18,2,157
2006-08-18,2,4
2006-08-18,2,90
2006-08-18,2,38
2006-08-18,2,6
2006-08-18,2,4
2006-08-18,2,2
2006-08-18,2,1
2006-08-18,2,4
2006-08-18,2,4
2006-08-18,2,62
2006-08-18,2,272
2006-08-18,2,8
2006-08-18,2,2
2006-08-18,2,8
2006-08-18,2,22
2006-08-18,2,4
2006-08-18,2,1
2006-08-18,2,1
2006-08-18,3,1
2006-08-18,3,1
2006-08-18,3,2
2006-08-18,3,6
2006-08-18,3,2
2006-08-18,3,1
2006-08-18,3,1
2006-08-18,3,1
2006-08-18,3,1
2006-08-18,3,1
2006-08-18,3,1
2006-08-18,3,2
2006-08-18,3,1
2006-08-18,3,4
2006-08-18,4,4
2006-08-18,4,1
2006-08-18,4,1
2006-08-18,4,1
2006-08-18,4,200
2006-08-18,4,51
2006-08-18,4,1
2006-08-18,4,2
2006-08-18,4,2
2006-08-18,4,80
2006-08-18,4,1
2006-08-18,4,1
2006-08-18,4,14
2006-08-18,4,2
2006-08-18,4,83
2006-08-18,4,2
2006-08-18,4,10
2006-08-18,5,1
2006-08-18,5,1
2006-08-18,5,1
2006-08-18,5,4
2006-08-18,5,4
2006-08-18,5,6
2006-08-18,5,4
2006-08-18,5,2
2006-08-18,5,6
2006-08-18,5,3
2006-08-18,5,1
2006-08-18,5,2
2006-08-18,5,4
2006-08-18,5,2
2006-08-18,5,2
2006-08-18,5,1
2006-08-18,5,5
2006-08-18,5,2
2006-08-18,5,2
2006-08-18,5,2
2006-08-18,6,2
2006-08-18,6,2
2006-08-18,6,2
2006-08-18,6,5
2006-08-18,6,5
2006-08-18,6,4
2006-08-18,6,1
2006-08-18,6,2
2006-08-18,6,1
2006-08-18,6,1
2006-08-18,6,2
2006-08-18,6,1
2006-08-18,6,3
2006-08-18,6,5
2006-08-18,6,3
2006-08-18,7,6
2006-08-18,7,40
2006-08-18,7,6
2006-08-18,7,5
2006-08-18,7,2
2006-08-18,7,4
2006-08-18,7,1
2006-08-18,7,4
2006-08-18,7,4
2006-08-18,7,1
2006-08-18,7,6
2006-08-18,7,2
2006-08-18,7,39
2006-08-18,7,50
2006-08-18,7,143
2006-08-18,7,20
2006-08-18,7,5
2006-08-18,7,16
2006-08-18,8,1
2006-08-18,8,2
2006-08-18,8,4
2006-08-18,8,1
2006-08-18,9,1
2006-08-18,9,3
2006-08-19,0,1
2006-08-19,0,1
2006-08-19,0,1
2006-08-19,0,1
2006-08-19,0,1
2006-08-19,0,1
2006-08-19,0,1
2006-08-19,0,2
2006-08-19,0,32
2006-08-19,0,5
2006-08-19,0,1
2006-08-19,0,8
2006-08-19,0,1
2006-08-19,0,6
2006-08-19,0,1
2006-08-19,0,1
2006-08-19,0,1
2006-08-19,0,3
2006-08-19,0,3
2006-08-19,0,1
2006-08-19,0,163
2006-08-19,0,1
2006-08-19,0,1
2006-08-19,0,1
2006-08-19,0,44
2006-08-19,0,1
2006-08-19,0,3
2006-08-19,0,1
2006-08-19,0,1
2006-08-19,0,1
2006-08-19,0,1
2006-08-19,0,1
2006-08-19,0,1
2006-08-19,0,1
2006-08-19,0,1
2006-08-19,0,1
2006-08-19,1,1
2006-08-19,1,4
2006-08-19,1,2
2006-08-19,1,7
2006-08-19,1,2
2006-08-19,1,4698
2006-08-19,1,16
2006-08-19,1,3
2006-08-19,1,1
2006-08-19,1,41
2006-08-19,1,335
2006-08-19,1,2
2006-08-19,1,1
2006-08-19,1,2
2006-08-19,1,1
2006-08-19,1,2
2006-08-19,1,4
2006-08-19,1,1
2006-08-19,1,3
2006-08-19,1,3
2006-08-19,1,2
2006-08-19,1,2
2006-08-19,1,1
2006-08-19,1,1
2006-08-19,1,23
2006-08-19,1,3
2006-08-19,1,1
2006-08-19,1,1
2006-08-19,1,166
2006-08-19,1,1
2006-08-19,1,1
2006-08-19,1,1
2006-08-19,1,4
2006-08-19,1,1
2006-08-19,1,16
2006-08-19,1,1
2006-08-19,1,4
2006-08-19,1,8
2006-08-19,1,1
2006-08-19,1,2
2006-08-19,1,1
2006-08-19,1,1
2006-08-19,1,2
2006-08-19,1,2
2006-08-19,1,1
2006-08-19,1,1
2006-08-19,1,8
2006-08-19,1,2
2006-08-19,1,4
2006-08-19,1,2
2006-08-19,2,18
2006-08-19,2,1
2006-08-19,2,82
2006-08-19,2,1
2006-08-19,2,14
2006-08-19,2,1
2006-08-19,2,11
2006-08-19,2,1
2006-08-19,2,2
2006-08-19,2,144
2006-08-19,2,15
2006-08-19,2,81
2006-08-19,2,3
2006-08-19,2,3
2006-08-19,2,163
2006-08-19,2,3
2006-08-19,2,1
2006-08-19,2,9
2006-08-19,2,3
2006-08-19,2,36
2006-08-19,2,1
2006-08-19,2,164
2006-08-19,2,2
2006-08-19,2,1
2006-08-19,2,16
2006-08-19,2,8
2006-08-19,2,282
2006-08-19,2,19
2006-08-19,3,2
2006-08-19,3,2
2006-08-19,3,2
2006-08-19,3,2
2006-08-19,3,2
2006-08-19,3,1
2006-08-19,3,2
2006-08-19,3,313
2006-08-19,3,7
2006-08-19,3,1
2006-08-19,3,6
2006-08-19,3,1
2006-08-19,3,1
2006-08-19,3,2
2006-08-19,3,2
2006-08-19,3,3
2006-08-19,3,1
2006-08-19,4,1
2006-08-19,4,16
2006-08-19,4,1
2006-08-19,4,4
2006-08-19,4,19
2006-08-19,4,3
2006-08-19,4,163
2006-08-19,4,15
2006-08-19,4,2
2006-08-19,4,12
2006-08-19,4,176
2006-08-19,4,91
2006-08-19,4,13
2006-08-19,5,2
2006-08-19,5,2
2006-08-19,5,5
2006-08-19,5,2
2006-08-19,5,2
2006-08-19,5,1
2006-08-19,5,322
2006-08-19,5,7
2006-08-19,5,1
2006-08-19,5,2
2006-08-19,5,7
2006-08-19,5,3
2006-08-19,5,1
2006-08-19,5,1
2006-08-19,5,2
2006-08-19,5,1
2006-08-19,5,2
2006-08-19,5,3
2006-08-19,6,2
2006-08-19,6,2
2006-08-19,6,4
2006-08-19,6,2
2006-08-19,6,1
2006-08-19,6,2
2006-08-19,6,530
2006-08-19,6,3
2006-08-19,6,3
2006-08-19,6,1
2006-08-19,6,2
2006-08-19,6,1
2006-08-19,6,1
2006-08-19,6,1
2006-08-19,6,2
2006-08-19,6,1
2006-08-19,6,1
2006-08-19,6,2
2006-08-19,6,2
2006-08-19,7,2
2006-08-19,7,2
2006-08-19,7,1
2006-08-19,7,2
2006-08-19,7,2
2006-08-19,7,2
2006-08-19,7,1
2006-08-19,7,2
2006-08-19,7,2
2006-08-19,7,6
2006-08-19,7,33
2006-08-19,7,3
2006-08-19,7,5
2006-08-19,7,1
2006-08-19,7,6
2006-08-19,7,3
2006-08-19,7,2
2006-08-19,7,35
2006-08-19,7,39
2006-08-19,7,2
2006-08-19,7,31
2006-08-19,7,63
2006-08-19,7,48
2006-08-19,7,2
2006-08-19,7,6
2006-08-19,7,18
2006-08-19,7,3
2006-08-19,7,2
2006-08-19,7,3
2006-08-19,7,14
2006-08-19,8,349
2006-08-19,8,1
2006-08-19,8,1
2006-08-19,8,2
2006-08-19,8,163
2006-08-19,8,4
2006-08-19,9,1
2006-08-19,9,1
2006-08-19,9,2
2006-08-20,0,2
2006-08-20,0,1
2006-08-20,0,1
2006-08-20,0,1
2006-08-20,0,2
2006-08-20,0,12
2006-08-20,0,15
2006-08-20,0,4
2006-08-20,0,1
2006-08-20,0,4
2006-08-20,0,1
2006-08-20,0,1
2006-08-20,0,11
2006-08-20,0,171
2006-08-20,0,1
2006-08-20,0,2
2006-08-20,0,169
2006-08-20,0,1
2006-08-20,0,1
2006-08-20,0,1
2006-08-20,0,1
2006-08-20,0,1
2006-08-20,0,1
2006-08-20,0,38
2006-08-20,0,1
2006-08-20,0,412
2006-08-20,0,1
2006-08-20,0,1
2006-08-20,0,1
2006-08-20,0,2
2006-08-20,0,1
2006-08-20,0,2
2006-08-20,0,1
2006-08-20,1,2
2006-08-20,1,1
2006-08-20,1,2045
2006-08-20,1,7
2006-08-20,1,1564
2006-08-20,1,2083
2006-08-20,1,2
2006-08-20,1,29
2006-08-20,1,1
2006-08-20,1,8
2006-08-20,1,1
2006-08-20,1,1
2006-08-20,1,1
2006-08-20,1,1
2006-08-20,1,1
2006-08-20,1,2
2006-08-20,1,3
2006-08-20,1,2
2006-08-20,1,1
2006-08-20,1,2
2006-08-20,1,169
2006-08-20,1,1
2006-08-20,1,2
2006-08-20,1,1
2006-08-20,1,1
2006-08-20,1,2
2006-08-20,1,1
2006-08-20,1,6
2006-08-20,1,5
2006-08-20,1,86
2006-08-20,1,3
2006-08-20,1,2
2006-08-20,1,2
2006-08-20,1,2
2006-08-20,1,2
2006-08-20,1,2
2006-08-20,1,2
2006-08-20,1,2087
2006-08-20,1,1
2006-08-20,2,1
2006-08-20,2,82
2006-08-20,2,2
2006-08-20,2,6
2006-08-20,2,8
2006-08-20,2,1
2006-08-20,2,1
2006-08-20,2,12
2006-08-20,2,144
2006-08-20,2,6
2006-08-20,2,78
2006-08-20,2,1
2006-08-20,2,28
2006-08-20,2,1
2006-08-20,2,1
2006-08-20,2,22
2006-08-20,2,14
2006-08-20,2,12
2006-08-20,2,8
2006-08-20,2,1
2006-08-20,2,145
2006-08-20,2,1
2006-08-20,2,2
2006-08-20,2,4
2006-08-20,2,8
2006-08-20,2,2
2006-08-20,2,8
2006-08-20,2,142
2006-08-20,2,11
2006-08-20,3,2
2006-08-20,3,2
2006-08-20,3,3
2006-08-20,3,1
2006-08-20,3,1
2006-08-20,3,2
2006-08-20,3,2
2006-08-20,3,1
2006-08-20,3,2
2006-08-20,3,1
2006-08-20,3,1
2006-08-20,3,1
2006-08-20,3,2
2006-08-20,3,2
2006-08-20,3,2
2006-08-20,3,1
2006-08-20,3,4
2006-08-20,3,3
2006-08-20,3,1
2006-08-20,4,7
2006-08-20,4,2
2006-08-20,4,12
2006-08-20,4,2
2006-08-20,4,1
2006-08-20,4,1
2006-08-20,4,15
2006-08-20,4,1
2006-08-20,4,169
2006-08-20,4,1
2006-08-20,4,1
2006-08-20,4,13
2006-08-20,4,2
2006-08-20,4,95
2006-08-20,4,2
2006-08-20,4,87
2006-08-20,5,6
2006-08-20,5,1
2006-08-20,5,1
2006-08-20,5,1
2006-08-20,5,1
2006-08-20,5,1
2006-08-20,5,2
2006-08-20,5,1
2006-08-20,5,6
2006-08-20,5,4
2006-08-20,5,1
2006-08-20,5,1
2006-08-20,5,1
2006-08-20,5,2
2006-08-20,5,1
2006-08-20,5,2
2006-08-20,5,2
2006-08-20,5,2
2006-08-20,5,1
2006-08-20,5,1
2006-08-20,5,4
2006-08-20,5,1
2006-08-20,5,2
2006-08-20,5,1
2006-08-20,6,1
2006-08-20,6,3
2006-08-20,6,3
2006-08-20,6,6
2006-08-20,6,2
2006-08-20,6,1
2006-08-20,6,2
2006-08-20,6,1
2006-08-20,6,1
2006-08-20,6,2
2006-08-20,6,2
2006-08-20,6,1
2006-08-20,6,2
2006-08-20,6,1
2006-08-20,6,2
2006-08-20,6,2
2006-08-20,6,4
2006-08-20,6,2
2006-08-20,6,1
2006-08-20,7,13
2006-08-20,7,2
2006-08-20,7,3
2006-08-20,7,31
2006-08-20,7,2
2006-08-20,7,2
2006-08-20,7,12
2006-08-20,7,1
2006-08-20,7,2
2006-08-20,7,5
2006-08-20,7,1
2006-08-20,7,2
2006-08-20,7,2
2006-08-20,7,2
2006-08-20,7,9
2006-08-20,7,2
2006-08-20,7,3
2006-08-20,7,45
2006-08-20,7,48
2006-08-20,7,15
2006-08-20,7,6
2006-08-20,7,8
2006-08-20,7,5
2006-08-20,7,17
2006-08-20,7,40
2006-08-20,7,12
2006-08-20,8,23
2006-08-20,8,3
2006-08-20,8,57
2006-08-20,8,4
2006-08-20,8,72
2006-08-20,8,11
2006-08-20,8,1
2006-08-20,8,11
2006-08-20,8,14
2006-08-20,8,11
2006-08-20,8,8
2006-08-20,8,11
2006-08-20,8,13
2006-08-20,8,19
2006-08-20,8,1
2006-08-20,8,1
2006-08-20,8,1
2006-08-20,8,11
2006-08-20,8,11
2006-08-20,8,152
2006-08-20,8,1
2006-08-20,8,2
2006-08-20,8,13
2006-08-20,8,1
2006-08-20,8,11
2006-08-20,8,22
2006-08-20,8,11
2006-08-20,8,4
2006-08-20,8,1
2006-08-20,8,11
2006-08-20,8,4
2006-08-20,9,1
2006-08-20,9,3
2006-08-21,0,1
2006-08-21,0,1
2006-08-21,0,1
2006-08-21,0,520
2006-08-21,0,1
2006-08-21,0,1
2006-08-21,0,33
2006-08-21,0,11
2006-08-21,0,3
2006-08-21,0,1
2006-08-21,0,1
2006-08-21,0,2
2006-08-21,0,1
2006-08-21,0,1
2006-08-21,0,2
2006-08-21,0,1
2006-08-21,0,2
2006-08-21,0,2
2006-08-21,0,1
2006-08-21,0,1
2006-08-21,0,2
2006-08-21,0,1
2006-08-21,0,1
2006-08-21,0,1
2006-08-21,0,43
2006-08-21,0,1
2006-08-21,0,1
2006-08-21,0,1
2006-08-21,0,7
2006-08-21,0,3416
2006-08-21,0,5
2006-08-21,0,3
2006-08-21,0,1
2006-08-21,0,5
2006-08-21,0,1
2006-08-21,0,3
2006-08-21,0,2
2006-08-21,0,1
2006-08-21,0,1
2006-08-21,0,1
2006-08-21,0,1
2006-08-21,1,1
2006-08-21,1,1
2006-08-21,1,2
2006-08-21,1,1464
2006-08-21,1,2
2006-08-21,1,1647
2006-08-21,1,1074
2006-08-21,1,48
2006-08-21,1,2
2006-08-21,1,3
2006-08-21,1,1
2006-08-21,1,1
2006-08-21,1,2
2006-08-21,1,8
2006-08-21,1,2
2006-08-21,1,3
2006-08-21,1,1
2006-08-21,1,1
2006-08-21,1,1
2006-08-21,1,1
2006-08-21,1,1
2006-08-21,1,1
2006-08-21,1,1
2006-08-21,1,1
2006-08-21,1,1
2006-08-21,1,1
2006-08-21,1,1
2006-08-21,1,4
2006-08-21,1,1
2006-08-21,1,6
2006-08-21,1,1
2006-08-21,1,2
2006-08-21,1,2
2006-08-21,1,100
2006-08-21,1,2
2006-08-21,1,3416
2006-08-21,1,1
2006-08-21,1,2
2006-08-21,1,1786
2006-08-21,1,1
2006-08-21,2,1
2006-08-21,2,89
2006-08-21,2,3
2006-08-21,2,1
2006-08-21,2,83
2006-08-21,2,1
2006-08-21,2,293
2006-08-21,2,8
2006-08-21,2,7
2006-08-21,2,12
2006-08-21,2,30
2006-08-21,2,140
2006-08-21,2,3
2006-08-21,2,142
2006-08-21,2,19
2006-08-21,2,83
2006-08-21,2,6
2006-08-21,2,1
2006-08-21,2,16
2006-08-21,2,2
2006-08-21,2,1
2006-08-21,2,7
2006-08-21,2,1
2006-08-21,2,34
2006-08-21,2,5
2006-08-21,2,359
2006-08-21,2,2451
2006-08-21,2,8
2006-08-21,2,4
2006-08-21,2,75
2006-08-21,2,27
2006-08-21,3,1
2006-08-21,3,5
2006-08-21,3,4
2006-08-21,3,5
2006-08-21,3,5
2006-08-21,3,1
2006-08-21,3,1
2006-08-21,3,1
2006-08-21,3,1
2006-08-21,3,2
2006-08-21,4,1060
2006-08-21,4,8
2006-08-21,4,212
2006-08-21,4,1
2006-08-21,4,1
2006-08-21,4,6
2006-08-21,4,2
2006-08-21,4,34
2006-08-21,4,4
2006-08-21,4,3141
2006-08-21,4,1
2006-08-21,4,85
2006-08-21,4,691
2006-08-21,5,4
2006-08-21,5,1
2006-08-21,5,1
2006-08-21,5,1
2006-08-21,5,2
2006-08-21,5,3
2006-08-21,5,2
2006-08-21,5,1
2006-08-21,5,2
2006-08-21,5,4
2006-08-21,5,6
2006-08-21,5,4
2006-08-21,5,2
2006-08-21,5,2
2006-08-21,5,1
2006-08-21,5,2
2006-08-21,5,2
2006-08-21,5,5
2006-08-21,6,2
2006-08-21,6,2
2006-08-21,6,1
2006-08-21,6,2
2006-08-21,6,1
2006-08-21,6,1
2006-08-21,6,2
2006-08-21,6,2
2006-08-21,6,1
2006-08-21,6,3
2006-08-21,6,2
2006-08-21,6,5
2006-08-21,7,3
2006-08-21,7,18
2006-08-21,7,8
2006-08-21,7,2
2006-08-21,7,4
2006-08-21,7,2
2006-08-21,7,8
2006-08-21,7,1
2006-08-21,7,1
2006-08-21,7,3
2006-08-21,7,3
2006-08-21,7,61
2006-08-21,7,34
2006-08-21,7,1
2006-08-21,7,46
2006-08-21,7,2
2006-08-21,7,15
2006-08-21,7,3
2006-08-21,7,15
2006-08-21,8,2
2006-08-21,8,7
2006-08-21,8,4
2006-08-21,8,16
2006-08-21,8,18
2006-08-21,8,2
2006-08-21,8,1
2006-08-21,8,3
2006-08-21,8,1
2006-08-21,8,8
2006-08-21,8,1
2006-08-21,8,4
2006-08-21,8,3
2006-08-21,8,2
2006-08-21,8,10
2006-08-21,8,10
2006-08-21,8,1
2006-08-21,8,1
2006-08-21,8,1
2006-08-21,8,7
2006-08-21,8,18
2006-08-21,8,12
2006-08-21,8,8
2006-08-21,8,2
2006-08-21,8,2
2006-08-21,8,505
2006-08-21,8,6
2006-08-21,8,4
2006-08-21,8,7
2006-08-21,8,5
2006-08-21,8,2
2006-08-21,8,3
2006-08-21,8,2
2006-08-21,8,3
2006-08-21,8,20
2006-08-21,8,1
2006-08-21,8,1339
2006-08-21,8,1
2006-08-21,8,4
2006-08-21,9,2
2006-08-21,9,6
2006-08-22,0,1
2006-08-22,0,1
2006-08-22,0,2
2006-08-22,0,168
2006-08-22,0,1
2006-08-22,0,24
2006-08-22,0,7
2006-08-22,0,8
2006-08-22,0,1
2006-08-22,0,3
2006-08-22,0,4
2006-08-22,0,2
2006-08-22,0,1
2006-08-22,0,1
2006-08-22,0,1
2006-08-22,0,2
2006-08-22,0,1
2006-08-22,0,1
2006-08-22,0,1
2006-08-22,0,18
2006-08-22,0,1
2006-08-22,0,1
2006-08-22,0,2371
2006-08-22,0,1
2006-08-22,0,2
2006-08-22,0,1
2006-08-22,0,1
2006-08-22,0,1
2006-08-22,0,1
2006-08-22,0,43
2006-08-22,0,1
2006-08-22,0,1
2006-08-22,0,1
2006-08-22,0,1
2006-08-22,0,1
2006-08-22,0,1
2006-08-22,1,1
2006-08-22,1,34
2006-08-22,1,1
2006-08-22,1,2
2006-08-22,1,2170
2006-08-22,1,2
2006-08-22,1,4
2006-08-22,1,1
2006-08-22,1,2397
2006-08-22,1,168
2006-08-22,1,15
2006-08-22,1,13
2006-08-22,1,62
2006-08-22,1,3
2006-08-22,1,1
2006-08-22,1,1
2006-08-22,1,2
2006-08-22,1,3
2006-08-22,1,1
2006-08-22,1,3
2006-08-22,1,2
2006-08-22,1,1
2006-08-22,1,18
2006-08-22,1,1
2006-08-22,1,13
2006-08-22,1,3
2006-08-22,1,1136
2006-08-22,1,1
2006-08-22,1,1
2006-08-22,1,2
2006-08-22,1,1
2006-08-22,1,1
2006-08-22,1,1
2006-08-22,1,2
2006-08-22,1,5
2006-08-22,1,1
2006-08-22,1,2
2006-08-22,1,14
2006-08-22,1,1
2006-08-22,1,1
2006-08-22,1,1
2006-08-22,1,2
2006-08-22,1,1
2006-08-22,1,1
2006-08-22,1,2
2006-08-22,1,1
2006-08-22,1,1
